"","locality","province","country","full_loc","longitude","latitude","lat_loc_arcgis","long_loc_arcgis","lat_full_loc_arcgis","long_full_loc_arcgis","lat_loc_google","long_loc_google","lat_full_loc_google","long_full_loc_google"
"721","Paraty, RJ","","","Paraty, RJ",-44.7131,-23.2178,-23.21993,-44.71537,-23.21993,-44.71537,-23.2200406,-44.7204077,-23.2200406,-44.7204077
"722","Paraty, RJ","","","Paraty, RJ",-44.7131,-23.2178,-23.21993,-44.71537,-23.21993,-44.71537,-23.2200406,-44.7204077,-23.2200406,-44.7204077
"723","Fazenda Capricornio, SP","","","Fazenda Capricornio, SP",-45.06667,-23.4,-23.5995599999999,-45.36464,-23.5995599999999,-45.36464,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"724","Fazenda Capricornio, SP","","","Fazenda Capricornio, SP",-45.06667,-23.4,-23.5995599999999,-45.36464,-23.5995599999999,-45.36464,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"725","Fazenda Capricornio, SP","","","Fazenda Capricornio, SP",-45.06667,-23.4,-23.5995599999999,-45.36464,-23.5995599999999,-45.36464,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"726","Serra da Cantareira, Sao Paulo, SP","","","Serra da Cantareira, Sao Paulo, SP",-46.6361,-23.5475,-23.4505600079198,-46.5941349913339,-23.4505600079198,-46.5941349913339,-23.4141667,-46.6,-23.4141667,-46.6
"727","Serra da Cantareira, Sao Paulo, SP","","","Serra da Cantareira, Sao Paulo, SP",-46.6361,-23.5475,-23.4505600079198,-46.5941349913339,-23.4505600079198,-46.5941349913339,-23.4141667,-46.6,-23.4141667,-46.6
"728","Serra da Cantareira, Sao Paulo, SP","","","Serra da Cantareira, Sao Paulo, SP",-46.6361,-23.5475,-23.4505600079198,-46.5941349913339,-23.4505600079198,-46.5941349913339,-23.4141667,-46.6,-23.4141667,-46.6
"729","Serra da Cantareira, Sao Paulo, SP","","","Serra da Cantareira, Sao Paulo, SP",-46.6361,-23.5475,-23.4505600079198,-46.5941349913339,-23.4505600079198,-46.5941349913339,-23.4141667,-46.6,-23.4141667,-46.6
"730","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"731","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"732","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"733","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"734","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"735","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"736","Estacao Biologica Boraceia, Salesopolis, SP","","","Estacao Biologica Boraceia, Salesopolis, SP",-45.88963,-23.6542,-23.53239,-45.84644,-23.53239,-45.84644,-23.7479875,-45.820855,-23.7479875,-45.820855
"737","Piedade, SP","","","Piedade, SP",-47.32722,-23.7767,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"738","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"739","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"740","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"741","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"742","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"743","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"744","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"745","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"746","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"747","Parque Estadual Serra do Mar, Nucleo Curucutu, SP","","","Parque Estadual Serra do Mar, Nucleo Curucutu, SP",-46.72083,-23.9553,-23.3483199999999,-44.86796,-23.3483199999999,-44.86796,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"748","Juquitiba, SP","","","Juquitiba, SP",-46.78333,-24.1833,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"749","Juquitiba, SP","","","Juquitiba, SP",-46.78333,-24.1833,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"750","Juquitiba, SP","","","Juquitiba, SP",-46.78333,-24.1833,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"751","Parque Estadual Turıstico Alto do Ribeira, Nucleo Caboclos, SP","","","Parque Estadual Turıstico Alto do Ribeira, Nucleo Caboclos, SP",-48.53333,-24.5333,-24.65705,-49.00721,-24.65705,-49.00721,NA,NA,NA,NA
"752","Parque Estadual Turıstico Alto do Ribeira, Nucleo Caboclos, SP","","","Parque Estadual Turıstico Alto do Ribeira, Nucleo Caboclos, SP",-48.53333,-24.5333,-24.65705,-49.00721,-24.65705,-49.00721,NA,NA,NA,NA
"753","Utinga, Guaraquecaba, PR","","","Utinga, Guaraquecaba, PR",-48.23222,-25.2031,-25.2982,-48.3236899999999,-25.2982,-48.3236899999999,-25.2987433,-48.3297216,-25.2987433,-48.3297216
"754","Utinga, Guaraquecaba, PR","","","Utinga, Guaraquecaba, PR",-48.23222,-25.2031,-25.2982,-48.3236899999999,-25.2982,-48.3236899999999,-25.2987433,-48.3297216,-25.2987433,-48.3297216
"755","Utinga, Guaraquecaba, PR","","","Utinga, Guaraquecaba, PR",-48.23222,-25.2031,-25.2982,-48.3236899999999,-25.2982,-48.3236899999999,-25.2987433,-48.3297216,-25.2987433,-48.3297216
"756","Utinga, Guaraquecaba, PR","","","Utinga, Guaraquecaba, PR",-48.23222,-25.2031,-25.2982,-48.3236899999999,-25.2982,-48.3236899999999,-25.2987433,-48.3297216,-25.2987433,-48.3297216
"757","Utinga, Guaraquecaba, PR","","","Utinga, Guaraquecaba, PR",-48.23222,-25.2031,-25.2982,-48.3236899999999,-25.2982,-48.3236899999999,-25.2987433,-48.3297216,-25.2987433,-48.3297216
"758","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"759","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"760","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"761","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"762","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"763","Nova Trento, SC","","","Nova Trento, SC",-49.07956,-27.2989,-27.28611,-48.92927,-27.28611,-48.92927,-27.2836198,-48.9168391,-27.2836198,-48.9168391
"764","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"765","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"766","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"767","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"768","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"769","Nova Roma, Morro Grande, SC","","","Nova Roma, Morro Grande, SC",-49.76678,-28.7053,-28.7479999999999,-49.75188,-28.7479999999999,-49.75188,-28.74813,-49.7518793,-28.74813,-49.7518793
"770","Ilhéus, Ecoparque de UNA","Bahia","Brazil","Ilhéus, Ecoparque de UNA Bahia Brazil",-39.045,-15.159722,-15.1798899999999,-39.04865,-15.1798899999999,-39.04865,-14.7981287,-39.0346984,-15.2811889,-39.0824586
"771","Ilhéus, Ecoparque de UNA","Bahia","Brazil","Ilhéus, Ecoparque de UNA Bahia Brazil",-39.045,-15.159722,-15.1798899999999,-39.04865,-15.1798899999999,-39.04865,-14.7981287,-39.0346984,-15.2811889,-39.0824586
"772","Ilhéus, Ecoparque de UNA","Bahia","Brazil","Ilhéus, Ecoparque de UNA Bahia Brazil",-39.045,-15.159722,-15.1798899999999,-39.04865,-15.1798899999999,-39.04865,-14.7981287,-39.0346984,-15.2811889,-39.0824586
"773","Mata da Pancada Grande, Reserva Michelin","Bahia","Brazil","Mata da Pancada Grande, Reserva Michelin Bahia Brazil",-39.173861,-13.784389,-22.5179199999999,29.55837,-12.490517859,-41.730419083,-13.8215605,-39.1711142,-13.8215605,-39.1711142
"774","Santa Terezinha, Serra da Jibóia","Bahia","Brazil","Santa Terezinha, Serra da Jibóia Bahia Brazil",-39.28,-12.51,-20.19899,-40.25292,-12.78522,-38.36389,NA,NA,-12.9,-39.4833333
"775","Parque Estadual Paulo César Vinha","Espírito Santo","Brazil","Parque Estadual Paulo César Vinha Espírito Santo Brazil",-40.428,-20.620861,-20.6028699999999,-40.42642,-20.6028699999999,-40.42642,-20.603062,-40.426015,-20.603062,-40.426015
"776","Parque Estadual Paulo César Vinha","Espírito Santo","Brazil","Parque Estadual Paulo César Vinha Espírito Santo Brazil",-40.428,-20.620861,-20.6028699999999,-40.42642,-20.6028699999999,-40.42642,-20.603062,-40.426015,-20.603062,-40.426015
"777","Fazenda Cupido e Refúgio-Linhares","Espírito Santo","Brazil","Fazenda Cupido e Refúgio-Linhares Espírito Santo Brazil",-39.971028,-19.053611,-19.0613571438216,-39.9903487100179,-19.0613571438216,-39.9903487100179,-19.0587549,-39.9820319,-19.0587549,-39.9820319
"778","Restinga de Jurubatiba","Rio de Janeiro","Brazil","Restinga de Jurubatiba Rio de Janeiro Brazil",-41.663611,-22.275278,-22.28853,-41.7024099999999,-22.28853,-41.7024099999999,-22.2044949,-41.5003411,-22.9068467,-43.1728965
"779","Restinga de Jurubatiba","Rio de Janeiro","Brazil","Restinga de Jurubatiba Rio de Janeiro Brazil",-41.663611,-22.275278,-22.28853,-41.7024099999999,-22.28853,-41.7024099999999,-22.2044949,-41.5003411,-22.9068467,-43.1728965
"780","Restinga de Jurubatiba","Rio de Janeiro","Brazil","Restinga de Jurubatiba Rio de Janeiro Brazil",-41.663611,-22.275278,-22.28853,-41.7024099999999,-22.28853,-41.7024099999999,-22.2044949,-41.5003411,-22.9068467,-43.1728965
"781","Mata do Pacangê, Reserva Michelin","Bahia","Brazil","Mata do Pacangê, Reserva Michelin Bahia Brazil",-39.173861,-13.784389,-22.5179199999999,29.55837,-12.490517859,-41.730419083,-13.8215605,-39.1711142,-13.8215605,-39.1711142
"782","União Biological Reserve","Rio de Janeiro","Brazil","União Biological Reserve Rio de Janeiro Brazil",-42.035,-22.427778,-22.4320099999999,-42.03439,-22.4320099999999,-42.03439,-22.4282547,-42.035638,-22.9068467,-43.1728965
"783","Poço das Antas Biological Reserve","Rio de Janeiro","Brazil","Poço das Antas Biological Reserve Rio de Janeiro Brazil",-42.1,-22.3,-21.76397,-43.31996,-22.8210985850137,-43.3615775831953,-22.5028938,-42.2679877,-22.9068467,-43.1728965
"784","Poço das Antas Biological Reserve","Rio de Janeiro","Brazil","Poço das Antas Biological Reserve Rio de Janeiro Brazil",-42.1,-22.3,-21.76397,-43.31996,-22.8210985850137,-43.3615775831953,-22.5028938,-42.2679877,-22.9068467,-43.1728965
"785","União Biological Reserve","Rio de Janeiro","Brazil","União Biological Reserve Rio de Janeiro Brazil",-42.035,-22.427778,-22.4320099999999,-42.03439,-22.4320099999999,-42.03439,-22.4282547,-42.035638,-22.9068467,-43.1728965
"786","União Biological Reserve","Rio de Janeiro","Brazil","União Biological Reserve Rio de Janeiro Brazil",-42.035,-22.427778,-22.4320099999999,-42.03439,-22.4320099999999,-42.03439,-22.4282547,-42.035638,-22.9068467,-43.1728965
"787","União Biological Reserve","Rio de Janeiro","Brazil","União Biological Reserve Rio de Janeiro Brazil",-42.035,-22.427778,-22.4320099999999,-42.03439,-22.4320099999999,-42.03439,-22.4282547,-42.035638,-22.9068467,-43.1728965
"788","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"789","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"790","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"791","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"792","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"793","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"794","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"795","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"796","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"797","microspingus_locality_1","","Brazil","microspingus_locality_1  Brazil",-41.8075,-20.5125,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"798","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"799","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"800","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"801","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"802","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"803","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"804","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"805","microspingus_locality_2","","Brazil","microspingus_locality_2  Brazil",-45.2108,-22.5442,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"806","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"807","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"808","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"809","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"810","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"811","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"812","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"813","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"814","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"815","microspingus_locality_3","","Brazil","microspingus_locality_3  Brazil",-44.8761,-23.1438,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"816","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"817","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"818","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"819","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"820","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"821","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"822","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"823","microspingus_locality_4","","Brazil","microspingus_locality_4  Brazil",-46.0664,-22.8584,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"824","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"825","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"826","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"827","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"828","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"829","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"830","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"831","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"832","microspingus_locality_5","","Brazil","microspingus_locality_5  Brazil",-48.6742,-24.4284,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"833","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"834","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"835","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"836","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"837","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"838","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"839","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"840","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"841","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"842","microspingus_locality_6","","Brazil","microspingus_locality_6  Brazil",-49.6353,-28.1419,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"843","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"844","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"845","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"846","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"847","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"848","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"849","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"850","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"851","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"852","microspingus_locality_7","","Brazil","microspingus_locality_7  Brazil",-50.1148,-29.1746,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"853","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"854","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"855","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"856","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"857","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"858","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"859","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
"860","microspingus_locality_8","","Brazil","microspingus_locality_8  Brazil",-53.7529,-29.613,NA,NA,-10.769946429,-53.073466889,NA,NA,-14.235004,-51.92528
